id,title,original_title,year,source,file_path,stem,ocr_chars,n_lines,overlap_title,overlap_original,overlap_max,fuzzy_title,fuzzy_original,fuzzy_max,latency_s,error,ocr_preview
275203,Locked in a Room,Locked in a Room,2012,primary,posters/275203.jpg,275203.jpg,88,6,0.0,0.0,0.0,0.1395,0.1395,0.1395,0.708,,ROBERT MIANO | RAEVEN KELLY | CARL WEYANT | OJ PERRY | AMERICAN LIAR | NOT AS INNOCENT AS IT SEEMS
275203,Locked in a Room,Locked in a Room,2012,variant,posters_multi/275203/jdlC72Q6uD5ZaowkxUYpjxYwaKp.jpg,jdlC72Q6uD5ZaowkxUYpjxYwaKp,89,6,0.0,0.0,0.0,0.1395,0.1395,0.1395,0.977,,ROBERT MIANO | RAE'VEN KELLY | CARL WEYANT | DJ PERRY | AMERICAN LIAR | NOT AS INNOCENT AS IT SEEMS
275203,Locked in a Room,Locked in a Room,2012,variant,posters_multi/275203/qCVl8zow8BuYhPrIeXExTnGE7pm.jpg,qCVl8zow8BuYhPrIeXExTnGE7pm,16,3,1.0,1.0,1.0,0.7692,0.7692,0.7692,0.662,,LOCKED | ROOM | IN A
276692,Natural Selection,Natural Selection,1994,primary,posters/276692.jpg,276692.jpg,191,18,0.0,0.0,0.0,0.1988,0.1988,0.1988,0.999,,"C.THOMAS HOWELL | videolog | CAN YOU | ADVERTISED | AS | LOSE YOUR | ON TR | MIND IF IT'S | NOT YOUR OWN...? | NON I OF | ""THE HIDDEN"" | ""NIGHTMARE ON ELM STREET r | DARK | REFLE C"
276692,Natural Selection,Natural Selection,1994,variant,posters_multi/276692/kmK64pGj3qJov5PHzA5wlcy1KNG.jpg,kmK64pGj3qJov5PHzA5wlcy1KNG,202,18,0.0,0.0,0.0,0.1916,0.1916,0.1916,0.883,,"C.THOMAS HOWELL | videolog | CAN YOU | ADVERTISED | AS | LOSE YOUR | ON | MIND IF IT'S | NOT YOUR OWN...? | NON DE окоски OF | ""THE HIDDEN""& | ""NIGHTMARE ON ELN STREET T | DARK | R"
277506,Invicta,Invicta,2009,primary,posters/277506.jpg,277506.jpg,36,4,0.0,0.0,0.0,0.1111,0.1111,0.1111,0.653,,KILLER | NTS | A | THEY ARE COMING FOR YOU
277506,Invicta,Invicta,2009,variant,posters_multi/277506/kaGpoLrYh8EOVu16zJA7iiwXSPw.jpg,kaGpoLrYh8EOVu16zJA7iiwXSPw,36,3,0.0,0.0,0.0,0.1111,0.1111,0.1111,1.028,,KILLER | A NTS | THEY ARE COMING FOR YOU
280928,A Chilling Cosplay,制服,2013,primary,posters/280928.jpg,280928.jpg,187,18,0.0,0.0,0.0,0.1379,0.0,0.1379,1.036,,UT | 11H | ZK | 197°C | Murder | - WITH | 02 2012 ١١٧٧ | WARN AND | 1150 WPM | TO RT NEW IN SALE IM . on | 1854 RE AREA MCSA you BLUE | REA King IFC TV THE SEAL | Leas C PGC - am |
280928,A Chilling Cosplay,制服,2013,variant,posters_multi/280928/o9ROr30gNeL8dRWZSMwyvR9SWw7.jpg,o9ROr30gNeL8dRWZSMwyvR9SWw7,212,23,0.0,0.0,0.0,0.0719,0.0,0.0719,0.999,,11H | SAMPLE | -197°C | Murder | adidas SMAT FULL | no IX | ane 2012 | MER | CITA WPR | на AYER VM GIM | NO SU THE 24 ZWE | STATES | Less 2017 205 | TM | GRAIN WHK | - 111 RU IS | 
283783,Serenity Farm,Serenity Farm,2014,primary,posters/283783.jpg,283783.jpg,36,5,0.0,0.0,0.0,0.1905,0.1905,0.1905,0.838,,BEWARE ALL | WHO ENTER | TUNNELS | A | 2HELL
286681,Vayanadan Thampan,വയനാടൻ തമ്പാൻ,1978,primary,posters/286681.jpg,286681.jpg,216,12,0.0,0.0,0.0,0.1376,0.0,0.1376,0.749,,AT PYASA SPEED MOVE MIKERS SHAITAN FILM'S | HARGOVINDHA | EASTMAN COLOR | СПНИ | (ADL ABJ | Larr | KAMAL HASSAN | & JOGINDER | WRITTEN A DIRECTED BY | JOGINDER | MUSH SONIK ONI IOB
286681,Vayanadan Thampan,വയനാടൻ തമ്പാൻ,1978,variant,posters_multi/286681/342UTLrU2GF2gCkDGfBKbj5R6Hn.jpg,342UTLrU2GF2gCkDGfBKbj5R6Hn,44,6,0.0,0.0,0.0,0.12,0.0,0.12,0.641,,نى | now | UNITED | mlamgemo | JAVA &R.FILMS | RELEASE
287258,Viola,Viola,1967,primary,posters/287258.jpg,287258.jpg,144,7,0.0,0.0,0.0,0.08,0.08,0.08,0.928,,"AND GRAVES | GIVE UP THEIR | DEAD | STORIES OF HORROR AND THE | SUPERNATURAL BY RICHARD | MATHESON, ROALD DAHL AND | OTHERS/ EDITED BY FREDERICK PICKERSGILL"
289476,Kill Me Tomorrow,Kill Me Tomorrow,2005,primary,posters/289476.jpg,289476.jpg,59,6,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.564,,La Sorcière | de Mountain Glenn | Le Mal | est en Elle. | DVD | VIDEO
289476,Kill Me Tomorrow,Kill Me Tomorrow,2005,variant,posters_multi/289476/dnLLx5mJ536VEH6YgnFUNAlyJiP.jpg,dnLLx5mJ536VEH6YgnFUNAlyJiP,59,6,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.583,,La Sorcière | de Mountain Glenn | Le Mal | est en Elle. | DVD | VIDEO
290696,Dysmorphia,Dysmorphia,2014,primary,posters/290696.jpg,290696.jpg,26,4,0.0,0.0,0.0,0.1818,0.1818,0.1818,0.568,,TREASURE | CHESTOF | HORRORS | 3
290696,Dysmorphia,Dysmorphia,2014,variant,posters_multi/290696/2ljxAHBIQKNBgSuLGamPwPKGYBU.jpg,2ljxAHBIQKNBgSuLGamPwPKGYBU,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.757,,DYSMORPHIA
290696,Dysmorphia,Dysmorphia,2014,variant,posters_multi/290696/cBt6WsFifGCzxYWATsHE44GX1gs.jpg,cBt6WsFifGCzxYWATsHE44GX1gs,104,8,0.0,0.0,0.0,0.1837,0.1837,0.1837,0.757,,THE FOOTAGE | THAT FINDS | YOU | DYSMOAPHIA | FROM EXECUTIVE PRODUCER | JAMES CULLEN BRESSACK | DIRECTOR OF | 13/13/13
290696,Dysmorphia,Dysmorphia,2014,variant,posters_multi/290696/mzphRpi9mQVYUNxGkYYHiaM4Qii.jpg,mzphRpi9mQVYUNxGkYYHiaM4Qii,27,2,0.0,0.0,0.0,0.1818,0.1818,0.1818,0.53,,TREASURE CHEST | OF HORRORS 3
290696,Dysmorphia,Dysmorphia,2014,variant,posters_multi/290696/o06KZiy9YO6zod6UomN9OF9arg3.jpg,o06KZiy9YO6zod6UomN9OF9arg3,104,8,1.0,1.0,1.0,0.2041,0.2041,0.2041,0.916,,THE FOOTAGE | THAT FINDS | YOU | DYSMORPHIA | FROM EXECUTIVE PRODUCER | JAMES CULLEN BRESSACK | DIRECTOR OF | 13/13/13
290696,Dysmorphia,Dysmorphia,2014,variant,posters_multi/290696/squ5018FILEPRPMll9i3JmyaHrU.jpg,squ5018FILEPRPMll9i3JmyaHrU,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.713,,DYSMORPHIA
290732,VIViD,VIViD,2011,primary,posters/290732.jpg,290732.jpg,26,2,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.451,,WONDERLAND | A ONE WAY TRIP.
290732,VIViD,VIViD,2011,variant,posters_multi/290732/VirWpx8UbFlKk2LuUIPJrCcBbn.jpg,VirWpx8UbFlKk2LuUIPJrCcBbn,22,2,1.0,1.0,1.0,0.4762,0.4762,0.4762,0.755,,VIVID | ONE LAST TRIP...
290732,VIViD,VIViD,2011,variant,posters_multi/290732/bFMzsjoHEWUedYacdwo5wHQMEVq.jpg,bFMzsjoHEWUedYacdwo5wHQMEVq,117,9,0.0,0.0,0.0,0.102,0.102,0.102,0.731,,LIFE IS BEAUTIFUL | DEATH IS SEXY | KEITH | DEVANNY | SNOW AL GRUBB RACHEL OBERST JR | ВЦІ | KRAFT PINN | VID | A BRANDON SLAGLE FILM
290732,VIViD,VIViD,2011,variant,posters_multi/290732/hsYfodeQLTPa9YyomOOkga8JHkL.jpg,hsYfodeQLTPa9YyomOOkga8JHkL,122,6,0.0,0.0,0.0,0.0566,0.0566,0.0566,0.978,,"LIFE IS BEAUTIFUL | DEATH IS SEXY, | WONDERLAND | BRANDON SLAGLE'S | KEITA KRAFT DEVANNY PINN ALSNOW RACHEL GBMBB BILL OBERST JR | t"
290732,VIViD,VIViD,2011,variant,posters_multi/290732/j9Cz9QLGZAPgkLOwhMVs3gjmaNg.jpg,j9Cz9QLGZAPgkLOwhMVs3gjmaNg,88,7,1.0,1.0,1.0,0.1282,0.1282,0.1282,1.026,,KEITH DEVANNY AL | RACHEL | BILL | KRAFT | PINN SNOW GRUBB OBERST JR | VIVID | A BRANDON SLAGLE FILM
290732,VIViD,VIViD,2011,variant,posters_multi/290732/rRe20MjzhWKVBZMUolgpkEiq4ym.jpg,rRe20MjzhWKVBZMUolgpkEiq4ym,26,2,0.0,0.0,0.0,0.0769,0.0769,0.0769,1.175,,WONDERLAND | A ONE WAY TRIP.
292227,Night is the Time For Killing,Night is the Time For Killing,1975,primary,posters/292227.jpg,292227.jpg,120,9,0.3333,0.3333,0.3333,0.2131,0.2131,0.2131,0.747,,Murder | on the Midnight | Express | All aboard ! | For a cross-country ride | of sheer terror. | Malive | MYSTERY THEATRE | 8PM TONIGHT
292227,Night is the Time For Killing,Night is the Time For Killing,1975,variant,posters_multi/292227/jGdLkoAHk3gZgUWziYAY39FZNmo.jpg,jGdLkoAHk3gZgUWziYAY39FZNmo,119,15,0.1667,0.1667,0.1667,0.2333,0.2333,0.2333,1.239,,ALL ABOARD... | IF YOU DARE | The | VIDEO | LATE SHOW | Murder | Midnight | On The | Express | CTOH.COM | STARRING | JUDY | GEESON | CHARLES | GRAY
292227,Night is the Time For Killing,Night is the Time For Killing,1975,variant,posters_multi/292227/mqkxympXKa2gsHfQ6KCRPY8Ts92.jpg,mqkxympXKa2gsHfQ6KCRPY8Ts92,120,9,0.3333,0.3333,0.3333,0.2131,0.2131,0.2131,0.911,,Murder | on the Midnight | Express | All aboard ! | For a cross-country ride | of sheer terror. | Malive | MYSTERY THEATRE | 8PM TONIGHT
294488,Maniac Too!,Maniac Too!,,primary,posters/294488.jpg,294488.jpg,98,4,0.0,0.0,0.0,0.1364,0.1364,0.1364,0.604,,SEAN WEATHLAS PRESENTS: | VAULT of TERROR | 4 TALES OF DREAD a HORKOR | COMP ON REATH IS WAITING FOR YOU
294488,Maniac Too!,Maniac Too!,,variant,posters_multi/294488/uwWcnJvOi3e6y3n1kv6pt0GP9lQ.jpg,uwWcnJvOi3e6y3n1kv6pt0GP9lQ,98,4,0.0,0.0,0.0,0.1348,0.1348,0.1348,0.578,,SEAN WEATHERS PRESENTS: | VAULT of TERROR | TALES OF DREAD a HORKOR | COMP ON DEPEATH 15 WAITING FOR you
299637,Masseur’s Curse,怪談累が渕,1970,primary,posters/299637.jpg,299637.jpg,57,6,0.0,0.0,0.0,0.2623,0.0,0.2623,0.754,,A FILM BY | KIMIYOSHI YASUDA | GHOST | OF KASANE | SWAMP | RADIANCE
299637,Masseur’s Curse,怪談累が渕,1970,variant,posters_multi/299637/3KKesffizAlw4IavqAeXshaorzE.jpg,3KKesffizAlw4IavqAeXshaorzE,21,3,0.0,0.0,0.0,0.1935,0.0,0.1935,0.714,,GHOST | OF KASANE | SWAMP
299637,Masseur’s Curse,怪談累が渕,1970,variant,posters_multi/299637/pH2r170zmYOajkLOHNEuPL6wmVP.jpg,pH2r170zmYOajkLOHNEuPL6wmVP,57,6,0.0,0.0,0.0,0.2623,0.0,0.2623,0.589,,A FILM BY | KIMIYOSHI YASUDA | GHOST | OF KASANE | SWAMP | RADIANCE
300817,Graves & Bones,Grafir og bein,2014,primary,posters/300817.jpg,300817.jpg,69,7,0.0,0.0,0.0,0.1053,0.1034,0.1053,0.809,,د E | 11 OL | ZALO | HOT | - JO DOBE | THE ST WITH UZA INSURANCE - - | 2019 2° CH
300817,Graves & Bones,Grafir og bein,2014,variant,posters_multi/300817/cXnLR3frbI1ZrEuy2j7Ub7xic0.jpg,cXnLR3frbI1ZrEuy2j7Ub7xic0,14,2,1.0,0.0,1.0,1.0,0.4348,1.0,0.618,,GRAVES | & BONES
302038,An Erotic Tale of Ms. Dracula,An Erotic Tale of Ms. Dracula,,primary,posters/302038.jpg,302038.jpg,44,4,0.3333,0.3333,0.3333,0.3607,0.3607,0.3607,0.676,,Shost Brid | of | Dracula | Old asil Entertainment
302038,An Erotic Tale of Ms. Dracula,An Erotic Tale of Ms. Dracula,,variant,posters_multi/302038/fGfx64kW8Nf4yoav4xUZVTxlVUu.jpg,fGfx64kW8Nf4yoav4xUZVTxlVUu,42,6,1.0,1.0,1.0,0.807,0.807,0.807,0.6,,Alexis | Texas | AN EROTIC | TALE | OF | MS. DRACULA
302038,An Erotic Tale of Ms. Dracula,An Erotic Tale of Ms. Dracula,,variant,posters_multi/302038/nBrYeXLAdqlH30CO2VpMTXgXeTk.jpg,nBrYeXLAdqlH30CO2VpMTXgXeTk,29,2,1.0,1.0,1.0,1.0,1.0,1.0,0.564,,AN EROTIC TALE OF | Ms. DRACULA
302038,An Erotic Tale of Ms. Dracula,An Erotic Tale of Ms. Dracula,,variant,posters_multi/302038/rrZ4NBhe9auBM4FB02t51koz4Xq.jpg,rrZ4NBhe9auBM4FB02t51koz4Xq,44,4,0.3333,0.3333,0.3333,0.3934,0.3934,0.3934,0.531,,Shost Bride | of | Dracula | Okd mil Entertainment
302512,Awaken the Devil,Awaken the Devil,,primary,posters/302512.jpg,302512.jpg,455,13,0.3333,0.3333,0.3333,0.0103,0.0103,0.0103,1.287,,The end starts with him. | GOD | SAVE US | An | Anti | JASON ROTH MATT SIMPSON SIEGEL LEAH VUKOVICH | RYAN LIESKE AUDRIA LARSEN MELISSA MARTIN | screenplay by MATT SIMPSON SIEGEL &
302512,Awaken the Devil,Awaken the Devil,,variant,posters_multi/302512/uducCd6iOb5eBaQm18ouZ6aRlmM.jpg,uducCd6iOb5eBaQm18ouZ6aRlmM,465,14,0.3333,0.3333,0.3333,0.0102,0.0102,0.0102,1.159,,The end starts with him. | GOD | SAVE US | Anti | American | An | JASON ROTH MATT SIMPSON SIEGEL LEAH VUKOVICH | RYAN LIESKE AUDRIA LARSEN MELISSA MARTIN | screenplay by MATT SIMPS
303898,Cut Throat,Cut Throat,2002,primary,posters/303898.jpg,303898.jpg,98,5,0.0,0.0,0.0,0.1176,0.1176,0.1176,0.622,,THE ONLY THING MORE TERRIFYING THAN | WATCHING A SCARY MOVIE... | IS MAKING ONE. | SCARED | IT'S A SCREAM.
303898,Cut Throat,Cut Throat,2002,variant,posters_multi/303898/muuGgSWuUSzslDiXjzlvZnwgBvs.jpg,muuGgSWuUSzslDiXjzlvZnwgBvs,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.599,,
303898,Cut Throat,Cut Throat,2002,variant,posters_multi/303898/xNnmuiypUYphkSQRXWAeKDBGfNl.jpg,xNnmuiypUYphkSQRXWAeKDBGfNl,98,5,0.0,0.0,0.0,0.1176,0.1176,0.1176,0.866,,THE ONLY THING MORE TERRIFYING THAN | WATCHING A SCARY MOVIE... | IS MAKING ONE. | SCARED | IT'S A SCREAM.
303898,Cut Throat,Cut Throat,2002,variant,posters_multi/303898/xtxOdFj4yUZdGMYaTNHaA7VOEaT.jpg,xtxOdFj4yUZdGMYaTNHaA7VOEaT,27,4,1.0,1.0,1.0,0.5806,0.5806,0.5806,0.797,,NO PITY | NO MERCY | CUT | THROAT
303898,Cut Throat,Cut Throat,2002,variant,posters_multi/303898/yMnKsyieJkn5ceo7FmLuePCFW6p.jpg,yMnKsyieJkn5ceo7FmLuePCFW6p,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,,
308135,Cryptid,Cryptid,2006,primary,posters/308135.jpg,308135.jpg,532,15,0.0,0.0,0.0,0.0,0.0,0.0,1.321,,LORI | PETEY | COLIN | PETTY | PABLO | MOSS | PRIMIT IVE | Evolution Always Corrects Nature's Mistakes | This Time It Missed One | SMART LORI PETTY PEDEY PARLO NO IBONS SANDRA TELE
308135,Cryptid,Cryptid,2006,variant,posters_multi/308135/wSODkEM8hm952IXZI73mwBVdJmL.jpg,wSODkEM8hm952IXZI73mwBVdJmL,640,15,0.0,0.0,0.0,0.0,0.0,0.0,1.307,,"LORI | PETEY | COLIN | PETTY | PABLO | MOSS | PRIMITIVE | Evolution Always Corrects Nature's Mistakes, | This Time It Missed One | STARRING LORI PETTY PETEY PABLO NICK IRONS SANDRA"
308421,Somebody's There,Somebody's There,2013,primary,posters/308421.jpg,308421.jpg,98,6,0.0,0.0,0.0,0.2062,0.2062,0.2062,1.086,,"THEPIGMAN | MU RDERS | SEVEN FRIENDS | NO WITNESSES | ""Deliverance Meets Blair Witch."" | mybloodyreviews.com"
308421,Somebody's There,Somebody's There,2013,variant,posters_multi/308421/7jV3PYF3sQ2CVRDsIlpUdtNsUUg.jpg,7jV3PYF3sQ2CVRDsIlpUdtNsUUg,99,6,0.0,0.0,0.0,0.2062,0.2062,0.2062,0.671,,"THEPIGMAN | MU RDERS | SEVEN FRIENDS | NO WITNESSES | ""Deliverance Meets Blair Witch."" | -mybloodyreviews.com"
309063,The Ouija Experiment 2: Theatre of Death,The Ouija Experiment 2: Theatre of Death,2015,primary,posters/309063.jpg,309063.jpg,50,6,0.1667,0.1667,0.1667,0.3947,0.3947,0.3947,0.906,,NOV | OUIJA | GOOD | RESURRECTION | HELL WILL BE | UNLEASHED
309063,The Ouija Experiment 2: Theatre of Death,The Ouija Experiment 2: Theatre of Death,2015,variant,posters_multi/309063/58TEIAI3ZITDt1n8R0D8bZLx2FW.jpg,58TEIAI3ZITDt1n8R0D8bZLx2FW,88,7,0.3333,0.3333,0.3333,0.451,0.451,0.451,0.569,,... ... | OUIJA 0000 BYE | 1234607000 | RESURRECTION | OUIJA EXPERIMENT 2 | HELL WILL BE | UNLEASHED
309063,The Ouija Experiment 2: Theatre of Death,The Ouija Experiment 2: Theatre of Death,2015,variant,posters_multi/309063/o3VMaDXxXc8VwvvX82sd418HCcx.jpg,o3VMaDXxXc8VwvvX82sd418HCcx,58,6,0.1667,0.1667,0.1667,0.4557,0.4557,0.4557,0.887,,TEX ... | OUIJA GOOD | EYE | RESURRECTION | HELL WILL BE | UNLEASHED
309063,The Ouija Experiment 2: Theatre of Death,The Ouija Experiment 2: Theatre of Death,2015,variant,posters_multi/309063/oqOvK0nyUCA32qp4xsNONzgMKkR.jpg,oqOvK0nyUCA32qp4xsNONzgMKkR,58,6,0.8333,0.8333,0.8333,0.725,0.725,0.725,0.771,,OUIJA ISRAEL | AFILM BY LUNA | 2 | EXPERIMENT | THEATRE OF DEATH | ~
321768,Captive,Captive,2014,primary,posters/321768.jpg,321768.jpg,37,3,0.0,0.0,0.0,0.1622,0.1622,0.1622,0.932,,ONLY ONE WILL SURVIVE | 24 | HOURS TO DIE
321768,Captive,Captive,2014,variant,posters_multi/321768/Amqdt4zL6wt5StJNxR4blfyMFu8.jpg,Amqdt4zL6wt5StJNxR4blfyMFu8,629,9,1.0,1.0,1.0,0.026,0.026,0.026,1.284,,"CAPTIVE | THE-NEW-AGE-HAS-JUST-BEGUN | Hood Up Films Presents A Stephen Patrick Kenny Film ""Captive"" Mark Hutchinson Bernie Coen Rob James Capel Bernie Kavanagh | Nic Furlong Niall"
321768,Captive,Captive,2014,variant,posters_multi/321768/fJByYakjLIt9X2pQJtRDqStkMmQ.jpg,fJByYakjLIt9X2pQJtRDqStkMmQ,37,3,0.0,0.0,0.0,0.1622,0.1622,0.1622,0.642,,ONLY ONE WILL SURVIVE | 24 | HOURS TO DIE
322858,The Third Sex,The Third Sex,1934,primary,posters/322858.jpg,322858.jpg,22,3,0.0,0.0,0.0,0.2581,0.2581,0.2581,0.643,,CHILDREN | OF | LONELINESS
322858,The Third Sex,The Third Sex,1934,variant,posters_multi/322858/snzSFKPWUMFONxYbhivnDkEXnIO.jpg,snzSFKPWUMFONxYbhivnDkEXnIO,22,3,0.0,0.0,0.0,0.2581,0.2581,0.2581,0.601,,CHILDREN | OF | LONELINESS
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,primary,posters/328939.jpg,328939.jpg,21,2,0.0,0.0,0.0,0.3182,0.3182,0.3182,0.606,,SLAUGHTER | SUMMERHOUSE
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,variant,posters_multi/328939/1QHvGdnH86XQgd40NuTKvwvzaTD.jpg,1QHvGdnH86XQgd40NuTKvwvzaTD,26,2,0.5,0.5,0.5,1.0,1.0,1.0,0.588,,CHEERLEADER | CAMP2THE DEATH
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,variant,posters_multi/328939/ka2rXpuvPURcLmc0pYLIXOI63pY.jpg,ka2rXpuvPURcLmc0pYLIXOI63pY,88,9,1.0,1.0,1.0,0.5455,0.5455,0.5455,0.706,,CHEERLEADER CAMP | GIVE ME A | D | GIVE ME A E | GIVE ME A A | GIVE ME A T | GIVE ME A | H | 2 The Death
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,variant,posters_multi/328939/pfvC8rWfo2disdbV6PpdEAwSCm4.jpg,pfvC8rWfo2disdbV6PpdEAwSCm4,21,2,0.0,0.0,0.0,0.3182,0.3182,0.3182,0.704,,SLAUGHTER | SUMMERHOUSE
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,variant,posters_multi/328939/sbrOnyatrFN11VO0EDWtsbYakni.jpg,sbrOnyatrFN11VO0EDWtsbYakni,28,2,1.0,1.0,1.0,1.0,1.0,1.0,0.508,,CHEERLEADER CAMP | 2 The Death
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,variant,posters_multi/328939/tbh13oaArRA186ba0FAAYpIrXxl.jpg,tbh13oaArRA186ba0FAAYpIrXxl,89,7,1.0,1.0,1.0,0.5169,0.5169,0.5169,0.875,,GIVE ME A D | GIVE ME A E | GIVE ME A A | GIVE ME A T | GIVE ME A H | CHEERLEADER | CAMP TO THE DEATH
332689,Playing with Dolls,Playing with Dolls,2015,primary,posters/332689.jpg,332689.jpg,54,3,0.0,0.0,0.0,0.1935,0.1935,0.1935,0.605,,MEET THE WORLD'S MOST RUTHLESS | SERIAL KILLER | METALFACE
332689,Playing with Dolls,Playing with Dolls,2015,variant,posters_multi/332689/3ZkvAVrjhaYgdf0T1e8Hcqq3AQE.jpg,3ZkvAVrjhaYgdf0T1e8Hcqq3AQE,54,3,0.0,0.0,0.0,0.1935,0.1935,0.1935,0.878,,MEET THE WORLD'S MOST RUTHLESS | SERIAL KILLER | METALFACE
332689,Playing with Dolls,Playing with Dolls,2015,variant,posters_multi/332689/9mTZw5FG99Qnb6KeSZ6clSJ73wm.jpg,9mTZw5FG99Qnb6KeSZ6clSJ73wm,18,2,1.0,1.0,1.0,1.0,1.0,1.0,0.807,,PLAYING | WITH DOLLS
332689,Playing with Dolls,Playing with Dolls,2015,variant,posters_multi/332689/c2dgNpCRWc1zlgltuvqjyOuiJfY.jpg,c2dgNpCRWc1zlgltuvqjyOuiJfY,18,2,1.0,1.0,1.0,1.0,1.0,1.0,0.55,,PLAYING WITH | DOLLS
332689,Playing with Dolls,Playing with Dolls,2015,variant,posters_multi/332689/lxeZApxD3DXtaTpPnGQNMxGGrEn.jpg,lxeZApxD3DXtaTpPnGQNMxGGrEn,18,2,1.0,1.0,1.0,1.0,1.0,1.0,0.771,,PLAYING | WITH DOLLS
332689,Playing with Dolls,Playing with Dolls,2015,variant,posters_multi/332689/mOJ9D6QGE1YEXGUdmT8ZZsxCjNx.jpg,mOJ9D6QGE1YEXGUdmT8ZZsxCjNx,18,2,1.0,1.0,1.0,1.0,1.0,1.0,0.741,,PLAYING | WITH DOLLS
336107,Meat the Jones,Meat the Jones,,primary,posters/336107.jpg,336107.jpg,20,4,0.3333,0.3333,0.3333,0.5,0.5,0.5,0.53,,GET OUT | OF | THE | HOUSE
336107,Meat the Jones,Meat the Jones,,variant,posters_multi/336107/rOVg9nIwjwcfNqEdGrfN331D8XT.jpg,rOVg9nIwjwcfNqEdGrfN331D8XT,20,4,0.3333,0.3333,0.3333,0.5,0.5,0.5,0.707,,GET OUT | OF | THE | HOUSE
336107,Meat the Jones,Meat the Jones,,variant,posters_multi/336107/yM9rE61bN2kEFTirMyQTdFw0Efn.jpg,yM9rE61bN2kEFTirMyQTdFw0Efn,40,4,0.0,0.0,0.0,0.3404,0.3404,0.3404,0.677,,EAT THY NEIGHBOR | URBAN | CANNIBAL | MASSACRE
343336,Plot 7,Plot 7,2007,primary,posters/343336.jpg,343336.jpg,94,9,0.0,0.0,0.0,0.0723,0.0723,0.0723,0.933,,ALGUMAS VOZES NÃO DEVEM SER OUVIDAS | CEMITERIO | MACABRO | LOMEN | - the | ASHBY | CARTERIS | JOOM | CASTANON
347438,Kamara Kattu,கமரகட்டு,2015,primary,posters/347438.jpg,347438.jpg,255,14,0.0,0.0,0.0,0.027,0.0,0.027,0.784,,REVES | SREE DAKSHA INNOVATIONS | SAVATIONS | PRESENTS | WLG | RAMKI RAMAKRISHNAN | THALAPATHI DINESH. HAR DINESH | a SAIDHAR F.S.FAIZAL S.SATHISH | M.S.LOGU K.SAKTHIVEL NIKKIN GIB
347438,Kamara Kattu,கமரகட்டு,2015,variant,posters_multi/347438/jOrmemeTahRUISXsif2eq4LJUAB.jpg,jOrmemeTahRUISXsif2eq4LJUAB,267,14,0.0,0.0,0.0,0.0087,0.0,0.0087,1.065,,REVES | SREE DAKSHA INNOVATIONS | CATATIONI | PRESENTS | BLG | RAMKI RAMAKRISHNAN | THALAPATHI DINESH - HARI DINESH | R SRIDHAR F.S.FAIZAL S.SATHISH | SIVA.G VIJAY SIVASHANKER | M.
347855,Curtain,Curtain,2015,primary,posters/347855.jpg,347855.jpg,47,4,0.0,0.0,0.0,0.1739,0.1739,0.1739,0.766,,GATEWAY | THE HAS | milk VORTAL 10 HELL | BEEN OPENED
347855,Curtain,Curtain,2015,variant,posters_multi/347855/qVoBlKoBg4xfnBP6lIuozzQPAsi.jpg,qVoBlKoBg4xfnBP6lIuozzQPAsi,47,4,0.0,0.0,0.0,0.1739,0.1739,0.1739,0.786,,GATEWAY | THE | will VORVAN TO HELL HAS | BEEN OPENED
354386,Turnover,夜籃人靜,2014,primary,posters/354386.jpg,354386.jpg,53,7,0.0,0.0,0.0,0.1538,0.0,0.1538,0.837,,3NK | 3 DOORS OF | HORRORS | Phyu Phyu | doghouse | 73 | pictures
354386,Turnover,夜籃人靜,2014,variant,posters_multi/354386/yioVDzmwml47SVywSjUZRlpElt4.jpg,yioVDzmwml47SVywSjUZRlpElt4,49,6,0.0,0.0,0.0,0.1633,0.0,0.1633,0.618,,3 DOORS OF | HORRORS | Phyu Phyu | doghouse | 73 | pictures
359056,Primordial,Primordial,2015,primary,posters/359056.jpg,359056.jpg,21,3,0.0,0.0,0.0,0.2069,0.2069,0.2069,0.471,,VIOLENT | INSTINCT | HOUY
359056,Primordial,Primordial,2015,variant,posters_multi/359056/2QKQUDFtL50Cj9IwUu6HnPr7NAU.jpg,2QKQUDFtL50Cj9IwUu6HnPr7NAU,11,1,0.0,0.0,0.0,0.9524,0.9524,0.9524,0.528,,PRIMORDIALE
359056,Primordial,Primordial,2015,variant,posters_multi/359056/bwXwUdpBsB5rav8ij0cMDsjppNx.jpg,bwXwUdpBsB5rav8ij0cMDsjppNx,21,3,0.0,0.0,0.0,0.2069,0.2069,0.2069,0.676,,VIOLENT | INSTINCT | HOUY
