id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
87352,Embalming,EM エンバーミング,1999,ja,en,90,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,EM,"The poster features the stylized 'EM' logo and surgical tools, matching the title and visual style of 'Embalming' (EM エンバーミング).",1.877,
87456,Hostile Takeover,Hostile Takeover,1988,en,en,56,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HOSTILE TAKEOVER,The poster displays the exact title 'HOSTILE TAKEOVER' and features thematic elements consistent with the film's genre.,1.102,
87462,Relentless,Relentless,1989,en,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,relentless,The poster displays the title 'relentless' and matches the visual style typical of a 1989 horror film.,1.686,
87517,Skeeter,Skeeter,1993,en,fr,7,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SKEETER,"The title 'SKEETER' is clearly visible on the poster, matching the catalog entry.",1.585,
87704,Curse II: The Bite,Curse II: The Bite,1989,en,en,18,0.25,0.25,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE CURSE II The Bite,The poster displays the exact title 'The Curse II: The Bite' and features iconic snake imagery consistent with the film.,1.435,
87835,Inkubus,Inkubus,2011,en,en,221,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,INKUBUS,The poster displays the exact title 'INKUBUS' and matches the visual style and branding of the 2011 film.,1.503,
87874,Werewolf,Werewolf,1997,en,en,8,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,WEREWOLF,"The poster prominently displays the title 'WEREWOLF' and features a clear werewolf transformation image, matching the catalog entry.",1.594,
88296,The Pink Chiquitas,The Pink Chiquitas,1987,en,en,93,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,The Pink Chiquitas,The poster displays the exact title 'The Pink Chiquitas' and features the expected cast members and stylized imagery consistent with the film.,1.539,
88353,Surgikill,Surgikill,1989,en,qu,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Surgikill,"The poster features the exact title 'Surgikill' and depicts a surgeon with gory, horror-themed imagery consistent with the film's genre.",2.794,
88357,Shock Chamber,Shock Chamber,1985,en,fr,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.9,TERROR,The poster features the title 'TERROR' and does not match the title 'Shock Chamber' from the catalog.,1.308,
88379,Osombie,Osombie,2012,en,en,31,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,OSOMBIE,The poster displays the exact title 'OSOMBIE' matching the catalog entry.,1.571,
88380,The Vampire Is Alive,The Vampire Is Alive,1989,en,en,15,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.95,COUNTER DESTRUCTION,"The poster features action-packed sci-fi imagery, not horror themes, and the title does not match 'The Vampire Is Alive'.",1.452,
88525,Orochi - Blood,おろち,2008,ja,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,おろち,"The poster features the Japanese title ""おろち"" matching the catalog entry, and the visual style aligns with the film's aesthetic.",1.546,
88781,Devil Hunter Yohko 3,魔物ハンター妖子3,1993,ja,en,16,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,魔物ハンター妖子3,The poster displays the exact title '妖子3' matching the catalog entry and features iconic character designs from Devil Hunter Yohko.,1.857,
88789,Devil Hunter Yohko 5: Hell on Earth,魔物ハンター妖子5 光陰覇王の乱,1994,ja,en,70,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,魔物ハンター妖子5 光陰覇王の乱,The poster displays the exact title and iconic characters from Devil Hunter Yohko 5.,1.601,
88823,Blood Massacre,Blood Massacre,1987,en,en,12,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BLOOD MASSACRE,"The poster displays the exact title 'BLOOD MASSACRE' in large, bold letters, matching the catalog entry.",1.604,
89351,Daddy's Deadly Darling,Daddy's Deadly Darling,1973,en,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.9,PIGS!,The poster prominently displays the title 'PIGS!' which does not match the catalog film title 'Daddy's Deadly Darling'.,2.287,
89386,Poor Albert and Little Annie,Poor Albert and Little Annie,1972,en,en,4,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.95,I DISMEMBER MAMA,The poster title and imagery do not match the catalog film title 'Poor Albert and Little Annie'.,1.509,
89403,Dear God No!,Dear God No!,2011,en,pl,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DEARGOD NO!,The poster displays the exact title 'DEARGOD NO!' matching the catalog entry.,1.246,
89641,Angkor,Angkor,1935,en,en,19,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.9,FORBIDDEN ADVENTURE,The poster title and imagery do not match the catalog film 'Angkor' from 1935.,1.451,
89710,Dogs of Hell,Dogs of Hell,1982,en,fr,9,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DOGS of HELL,"The poster features the exact title 'DOGS of HELL' and a snarling dog, matching the catalog entry.",2.264,
89935,Thrillkill,Thrillkill,1984,en,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THRILL KILL,The poster displays the exact title 'THRILL KILL' matching the catalog entry.,1.988,
89950,Primitives,Primitives,1978,id,en,14,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,SAVAGE TERROR,"The poster features a title and imagery consistent with the film's genre and style, and the OCR hint suggests a match.",1.326,
89962,Frankenpimp,Frankenpimp,2009,en,de,627,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,FRANKENPIMP!,The poster clearly displays the title 'FRANKENPIMP!' and features the expected horror-themed imagery.,1.571,
89995,The Frozen Dead,The Frozen Dead,1966,en,en,20,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE FROZEN DEAD,"The poster prominently displays the exact title 'THE FROZEN DEAD' in large, stylized lettering, matching the catalog entry.",1.899,
90120,HorrorVision,HorrorVision,2001,en,en,13,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HORRORVISION,"The poster prominently displays the title 'HORRORVISION' in large, stylized text, matching the catalog entry.",1.68,
90196,At the Mercy of the Darkness: Ayano's Bizarre Delusions,闇のまにまに　人妻・彩乃の不貞な妄想,2009,ja,sr,37,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,闇のまにまに 人妻・彩乃の不貞な妄想,The poster displays the exact original Japanese title matching the catalog entry and features typical horror-movie styling.,0.994,
90315,Beast of Blood,Beast of Blood,1970,en,en,12,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BEAST of BLOOD,The poster displays the exact title 'BEAST of BLOOD' and features iconic horror imagery consistent with the film's genre.,1.759,
90355,The Gardener,The Gardener,1974,en,en,12,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,THE GARDENER,"The title 'THE GARDENER' is clearly visible at the bottom of the poster, matching the catalog entry.",2.021,
90629,Midnight Beating,午夜心跳,2010,zh,ro,229,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,午夜心跳,The poster displays the Chinese title 午夜心跳 and matches the visual style and theme of a horror film.,2.221,
90652,Decoder,Decoder,1984,de,en,66,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DECODER,The poster displays the exact title 'DECODER' matching the catalog entry.,1.707,
90942,Ring of Curse,ゴメンナサイ,2011,ja,en,13,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,RING CURSE,The poster displays the exact title 'RING CURSE' matching the catalog entry.,2.267,
91006,The Bare Wench Project 2: Scared Topless,The Bare Wench Project 2: Scared Topless,2001,en,en,25,0.1667,0.1667,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,BOOK OF BABES BARE WENCH 2,"The poster title matches the catalog title closely, and the imagery aligns with the horror theme.",1.731,
91166,Werewolf Fever,Werewolf Fever,2009,en,en,24,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,WEREWOLF FEVER,The poster prominently displays the title 'WEREWOLF FEVER' and features horror-themed imagery consistent with the film's branding.,1.274,
91609,BrainWaves,BrainWaves,1983,en,id,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BrainWaves,The poster displays the exact title 'BrainWaves' and features thematic imagery consistent with the film's sci-fi/horror genre.,0.901,
91756,Yokai Monsters: 100 Monsters,妖怪百物語,1968,ja,en,12,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,100 MONSTERS,"The poster prominently displays the title '100 MONSTERS,' matching the catalog entry for 'Yokai Monsters: 100 Monsters.'",1.436,
91880,Exorcism,L'éventreur de Notre-Dame,1975,fr,en,27,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Exorcism,The poster displays the exact title 'Exorcism' and features stylized imagery consistent with the film's genre and era.,1.32,
92213,Chaya,ชายา,2003,th,id,56,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ชายา,The Thai script on the poster matches the catalog title 'ชाया' and the visual style aligns with the film's known aesthetic.,1.522,
92227,Serial Rabbit 3: Splitting Hares,Serial Rabbit 3: Splitting Hares,2009,en,en,544,0.25,0.25,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Serial Rabbit,"The poster clearly displays the title 'Serial Rabbit' and the tagline 'Splitting Hares,' matching the catalog entry.",1.453,
92312,Django the Bastard,Django il bastardo,1969,it,en,21,0.3333,0.3333,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,The Strangers Gundown,"The poster clearly shows a different title, 'The Strangers Gundown', which does not match 'Django the Bastard'.",2.131,
92380,Please Don't Eat the Babies,Please Don't Eat the Babies,1983,en,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.95,ISLAND FURY,The poster title 'ISLAND FURY' does not match the catalog title 'Please Don't Eat the Babies'.,1.184,
92398,Cassadaga,Cassadaga,2011,en,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,CASSADAGA,"The title 'CASSADAGA' is clearly visible on the poster, matching the catalog film entry.",1.492,
92499,Spellbound,오싹한 연애,2011,ko,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SPELLBOUND,The poster displays the exact title 'SPELLBOUND' matching the catalog entry.,1.831,
92707,"Mirror, Mirror III: The Voyeur","Mirror, Mirror III: The Voyeur",1995,en,ro,9,0.25,0.25,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MIRROR OR WILL BOY,"The visible title fragment matches the catalog title 'Mirror, Mirror III: The Voyeur' and the visual style is consistent with a horror film.",2.278,
92716,The Maltese Bippy,The Maltese Bippy,1969,en,en,545,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE MALTESE BIPPY,"The poster explicitly displays the title 'THE MALTESE BIPPY' and features the main cast members, matching the catalog entry.",2.785,
92720,"Mirror, Mirror IV: Reflection","Mirror, Mirror IV: Reflection",2000,en,en,25,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,MIRROR MIRROR REFLECTIONS,"The poster title and visual elements align with the catalog entry for 'Mirror, Mirror IV: Reflection'.",1.993,
92785,Meat Market 2,Meat Market 2,2001,en,de,14,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MEAT MARKET 2,The poster clearly displays the exact title 'MEAT MARKET 2' matching the catalog entry.,1.132,
92787,Transylvania Twist,Transylvania Twist,1989,en,en,30,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,TRANSYLVANIA TWIST,The poster clearly displays the exact title 'TRANSYLVANIA TWIST' and features iconic vampire-themed imagery consistent with the film.,1.826,
92804,Bigfoot,Bigfoot,1970,en,en,386,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BIGFOOT,The poster prominently displays the title 'BIGFOOT' and features iconic imagery consistent with the film's theme.,1.398,
93394,Elevator,Elevator,,,en,31,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Elevator,"The poster features the word 'ELEVATOR' with a drop of blood on the 'R', aligning with the film's title and horror theme.",1.268,
93451,Creatures from the Pink Lagoon,Creatures from the Pink Lagoon,2006,en,en,121,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CREATURES FROM THE PINK LAGOON,The poster displays the exact title and matching tagline from the catalog entry.,1.689,
94016,Rat Man,Quella villa in fondo al parco,1988,it,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,RatMan,"The poster displays the title 'RatMan' and features a character holding a rat, aligning with the film's title and iconic imagery.",1.185,
94603,Strippers vs. Werewolves,Strippers vs. Werewolves,2012,en,sq,15,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,STRIPPERS VS WEREWOLVES,The poster displays the exact title 'Strippers vs. Werewolves' and features stylized imagery consistent with the film's genre.,1.12,
94746,The Devil's Garden,The Devil's Garden,,,en,126,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE DEVIL'S GARDEN,The poster displays the exact title 'THE DEVIL'S GARDEN' and matches the expected branding.,1.152,
94940,,,,,en,140,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,WHEN ZOMBIES ATTACK!!,The poster clearly displays the title 'WHEN ZOMBIES ATTACK!!' and features zombie imagery consistent with the theme.,1.528,
95008,Scream... and Die!,Scream... and Die!,1973,en,en,23,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,The House That Vanished,"The poster clearly shows a different title, 'The House That Vanished', which does not match the catalog film 'Scream... and Die!'.",2.01,
95048,No One Sleeps,No One Sleeps,,,en,6,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,No One Sleeps,The poster clearly displays the title 'No One Sleeps' and features imagery consistent with the film's themes.,1.781,
95195,High School Girl Zombie,Joshikôsei zonbi,2010,en,en,26,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,女学学生ゾンビ,"The poster features the Japanese title ""女学学生ゾンビ"" matching the catalog entry, and the imagery aligns with the horror theme of the film.",2.057,
95206,Lady in Waiting,Lady in Waiting,,,en,14,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Lady in Waiting,"The poster displays the exact title 'Lady in Waiting' and features a woman in lingerie holding a gun, matching the expected style and branding for this film.",2.24,
95567,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,1964,en,en,168,0.2857,0.2857,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MONSTER AT CAMP SUNSHINE,The poster displays the exact title and imagery consistent with the catalog entry.,1.733,
96167,Autopsy,Macchie solari,1975,it,en,8,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,AUTOPSY,"The poster prominently displays the title 'AUTOPSY' and features a graphic, stylized image consistent with horror themes from the 1970s.",2.85,
96239,Zombadings 1: Patayin sa Shokot si Remington,Zombadings 1: Patayin sa Shokot si Remington,2011,tl,en,41,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,REMINGTON AND THE CURSE OF THE ZOMBADINGS,"The poster displays the exact title 'Remington and the Curse of the Zombadings,' which aligns with the catalog entry's theme and title structure.",1.274,
96485,Snow Woman,ゆきおんな,2009,ja,en,145,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,설화,"The poster features the Korean title ""설화"" which translates to ""Snow Woman,"" matching the catalog film's title and theme.",1.564,
96568,Familiar,Familiar,2012,en,en,187,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,FAMILIAR,The poster displays the title 'FAMILIAR' and matches the visual style and branding of the film 'Familiar' from 2012.,1.888,
96626,E.S.O (Entitat Sobrenatural Oculta),E.S.O (Entitat Sobrenatural Oculta),2009,es,es,178,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,E.S.O,"The poster displays the exact title 'E.S.O' and features a gothic, eerie aesthetic consistent with the film's theme.",1.18,
96951,Salomé,Salomé,1922,en,en,8,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Salomé,The poster displays the title 'Salomé' and features a stylized illustration consistent with early 20th-century film art.,1.226,
96989,Operation Pink Squad II,猛鬼大廈,1989,cn,en,37,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,猛鬼大廈,"The poster displays the exact original title ""猛鬼大廈"" and features classic Hong Kong horror imagery consistent with the film.",1.291,
97270,Tiyanaks,Tiyanaks,2007,tl,tl,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,TIYANAKS,The poster displays the exact title 'TIYANAKS' and features a group of characters in a horror-themed setting consistent with the film's genre.,1.444,
97589,Red Clover,Leprechaun's Revenge,2012,en,en,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Red Clover,"The poster displays the exact title 'Red Clover' and features a distinctive red clover leaf, aligning with the catalog entry.",2.005,
97693,Slash Dance,Slash Dance,1989,en,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Slash Dance,The poster features the exact title 'Slash Dance' and matches the visual style and elements typical of the film.,1.956,
97796,Female Market: Imprisonment,凌辱めす市場　監禁,1986,ja,en,8,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,凌辱めす市場　監禁,The poster displays the exact Japanese title matching the catalog entry and features thematic imagery consistent with the film's genre.,2.087,
97803,Dead Waves,死霊波,2005,ja,en,75,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,死霊波,"The poster displays the exact Japanese title ""死霊波"" matching the catalog entry, and the visual style aligns with a horror theme.",1.791,
